CustomerID,Recency,Frequency,Monetary,DistinctItems,AvgBasketSize,AvgBasketValue
16832.0,183,3,199.15,11,11.0,66.38333333333334
16833.0,0,4,1106.53,46,110.0,276.6325
16834.0,227,1,413.46,24,358.0,413.46
16835.0,127,2,180.85,10,30.5,90.425
16836.0,39,2,251.87,11,82.5,125.935
16837.0,30,11,3170.98,123,142.0909090909091,288.2709090909091
16838.0,196,2,588.85,24,92.5,294.425
16839.0,8,34,16594.35,118,263.97058823529414,488.06911764705876
16841.0,36,6,1869.82,101,375.0,311.63666666666666
16842.0,100,3,1264.19,47,231.0,421.3966666666667
16843.0,42,16,10196.57,229,634.9375,637.285625
16846.0,49,1,214.32,11,135.0,214.32
16847.0,42,1,193.44,12,78.0,193.44
16848.0,52,1,281.42,14,182.0,281.42
16849.0,186,1,124.57,8,33.0,124.57
16850.0,333,1,332.41,19,249.0,332.41
16851.0,3,3,342.45,17,90.33333333333333,114.14999999999999
16852.0,9,2,144.91,9,28.0,72.455
16855.0,23,2,328.40000000000003,19,82.0,164.20000000000002
16856.0,14,1,35.400000000000006,2,12.0,35.400000000000006
16858.0,368,1,375.69000000000005,9,91.0,375.69000000000005
16859.0,144,2,747.81,50,413.5,373.905
16861.0,59,2,173.76,6,70.0,86.88
16863.0,30,2,502.8,25,204.5,251.4
16866.0,140,3,207.74,10,20.0,69.24666666666667
16869.0,22,4,825.4200000000001,113,146.25,206.35500000000002
16871.0,21,6,2812.34,131,208.83333333333334,468.72333333333336
16872.0,76,3,680.02,5,200.0,226.67333333333332
16873.0,4,6,7123.62,180,640.0,1187.27
16875.0,66,5,2095.53,94,213.8,419.10600000000005
16877.0,11,6,853.72,111,77.16666666666667,142.28666666666666
16878.0,83,1,13.3,3,12.0,13.3
16880.0,30,7,1519.08,120,107.57142857142857,217.01142857142855
16881.0,66,1,432.0,1,600.0,432.0
16882.0,66,3,705.12,39,141.33333333333334,235.04
16883.0,186,2,276.73,33,52.0,138.365
16884.0,37,2,429.84,26,160.0,214.92
16885.0,14,3,471.51,82,61.333333333333336,157.17
16887.0,34,1,194.88,35,157.0,194.88
16889.0,194,3,1578.67,112,308.3333333333333,526.2233333333334
16891.0,1,5,809.7,166,56.6,161.94
16892.0,0,5,525.54,88,47.8,105.10799999999999
16893.0,366,1,145.93,44,62.0,145.93
16895.0,64,1,219.14,57,102.0,219.14
16897.0,298,2,289.78,37,36.5,144.89
16898.0,25,3,508.81,150,139.66666666666666,169.60333333333332
16899.0,7,6,1281.56,81,87.0,213.59333333333333
16900.0,16,3,887.11,78,277.6666666666667,295.7033333333333
16902.0,115,1,1706.88,43,629.0,1706.88
16903.0,28,1,373.24,50,262.0,373.24
16904.0,3,16,3754.27,387,127.125,234.641875
16905.0,4,7,3102.43,118,201.14285714285714,443.2042857142857
16906.0,81,4,579.77,74,70.25,144.9425
16907.0,28,5,981.65,89,59.6,196.32999999999998
16909.0,71,1,379.14,18,436.0,379.14
16910.0,3,8,1510.06,318,110.75,188.7575
16912.0,28,11,2575.38,88,93.54545454545455,234.12545454545455
16913.0,289,1,113.44,8,82.0,113.44
16914.0,35,1,208.46,25,121.0,208.46
16915.0,8,6,621.6800000000001,46,22.0,103.61333333333334
16916.0,23,2,576.26,129,220.0,288.13
16917.0,276,1,391.52,9,232.0,391.52
16918.0,49,6,1068.82,97,120.16666666666667,178.13666666666666
16919.0,155,11,2596.45,141,128.45454545454547,236.04090909090908
16921.0,60,1,169.79,50,171.0,169.79
16923.0,11,19,7247.61,316,179.8421052631579,381.4531578947368
16924.0,20,3,846.75,69,164.33333333333334,282.25
16926.0,370,1,230.25,14,35.0,230.25
16927.0,115,3,543.05,5,331.0,181.01666666666665
16928.0,79,17,2847.6,68,124.3529411764706,167.50588235294117
16929.0,3,7,1295.39,51,132.71428571428572,185.0557142857143
16930.0,25,3,380.55,47,113.66666666666667,126.85000000000001
16931.0,4,21,4604.22,451,150.38095238095238,219.24857142857144
16932.0,52,1,161.94,44,87.0,161.94
16933.0,0,2,563.23,42,144.0,281.615
16934.0,54,2,950.9300000000001,59,199.5,475.46500000000003
16936.0,25,1,262.68,56,173.0,262.68
16938.0,8,4,2736.38,215,635.0,684.095
16940.0,51,3,3049.88,227,723.0,1016.6266666666667
16942.0,12,9,1920.59,161,90.11111111111111,213.39888888888888
16943.0,211,3,816.73,23,48.333333333333336,272.24333333333334
16945.0,21,19,4345.5,139,143.42105263157896,228.71052631578948
16947.0,235,1,406.48,21,312.0,406.48
16948.0,138,3,435.02,15,538.0,145.00666666666666
16949.0,3,6,1286.27,57,131.83333333333334,214.37833333333333
16950.0,56,3,1178.56,39,214.66666666666666,392.8533333333333
16951.0,134,3,1277.75,73,439.3333333333333,425.9166666666667
16952.0,108,2,167.61,16,46.0,83.805
16953.0,29,1,20.8,1,10.0,20.8
16954.0,0,9,2085.08,40,117.11111111111111,231.67555555555555
16955.0,184,4,518.67,18,66.5,129.6675
16956.0,17,1,308.74,16,114.0,308.74
16957.0,238,2,416.64,15,86.0,208.32
16959.0,86,1,117.35000000000001,7,49.0,117.35000000000001
16960.0,38,3,507.05,93,101.33333333333333,169.01666666666668
16961.0,115,1,234.17000000000002,14,125.0,234.17000000000002
16963.0,186,1,110.55000000000001,7,35.0,110.55000000000001
16965.0,226,1,201.19,26,291.0,201.19
16966.0,7,7,2154.97,8,283.0,307.8528571428571
16967.0,188,1,319.02,21,333.0,319.02
16968.0,3,2,439.43,31,163.0,219.715
16969.0,38,3,650.41,42,272.0,216.8033333333333
16971.0,37,1,357.21,40,72.0,357.21
16976.0,266,1,251.51999999999998,2,88.0,251.51999999999998
16978.0,77,1,344.33,39,166.0,344.33
16979.0,3,6,1852.0,64,144.16666666666666,308.6666666666667
16980.0,254,2,1078.96,71,394.0,539.48
16982.0,60,1,384.06,22,182.0,384.06
16983.0,12,7,1931.25,113,197.0,275.89285714285717
16984.0,87,2,4481.35,354,1211.5,2240.675
16985.0,16,10,5464.12,63,183.2,546.412
16986.0,29,2,1873.2,3,520.0,936.6
16987.0,2,7,1625.05,75,57.42857142857143,232.15
16988.0,4,1,126.12,7,43.0,126.12
16989.0,6,6,1133.25,8,205.5,188.875
16990.0,218,1,179.0,1,100.0,179.0
16992.0,10,5,1614.31,84,172.0,322.86199999999997
16996.0,29,6,1456.96,13,90.66666666666667,242.82666666666668
16997.0,287,3,702.0,8,120.0,234.0
16998.0,149,4,295.0,1,19.0,73.75
16999.0,22,2,484.82,21,147.0,242.41
17001.0,0,11,3989.57,77,196.72727272727272,362.6881818181818
17002.0,85,3,1493.73,42,226.33333333333334,497.91
17004.0,45,2,1412.94,38,409.5,706.47
17006.0,4,4,781.78,37,68.0,195.445
17007.0,50,6,889.9300000000001,50,99.5,148.3216666666667
17010.0,17,1,195.36,11,118.0,195.36
17011.0,29,1,270.9,15,186.0,270.9
17014.0,7,3,586.33,63,81.66666666666667,195.44333333333336
17015.0,28,3,1842.56,183,660.3333333333334,614.1866666666666
17017.0,2,20,8694.26,92,333.65,434.713
17018.0,40,2,920.1,15,88.0,460.05
17019.0,10,4,1272.61,172,206.75,318.1525
17022.0,30,1,71.0,7,108.0,71.0
17024.0,44,3,95.85,2,23.0,31.95
17025.0,60,3,357.77,8,78.33333333333333,119.25666666666666
17026.0,184,2,154.83,4,48.5,77.415
17027.0,78,6,890.29,110,70.16666666666667,148.38166666666666
17029.0,110,2,716.0,1,200.0,358.0
17030.0,63,1,146.87,11,146.0,146.87
17031.0,11,2,380.35,19,117.5,190.175
17033.0,85,3,1030.14,25,250.0,343.38000000000005
17034.0,15,3,745.52,28,136.66666666666666,248.50666666666666
17035.0,245,2,433.53000000000003,27,114.5,216.76500000000001
17037.0,87,1,1267.32,75,656.0,1267.32
17038.0,29,1,112.4,22,28.0,112.4
17040.0,137,1,449.73,15,181.0,449.73
17041.0,26,3,1081.57,59,317.0,360.5233333333333
17042.0,2,5,1044.38,74,198.8,208.87600000000003
17043.0,31,4,1735.18,100,249.5,433.795
17044.0,24,1,948.48,6,504.0,948.48
17045.0,112,3,339.44,20,35.333333333333336,113.14666666666666
17046.0,156,1,642.02,22,510.0,642.02
17047.0,84,3,1100.9,59,177.66666666666666,366.9666666666667
17048.0,117,3,925.35,41,161.66666666666666,308.45
17049.0,2,9,5659.9800000000005,202,297.3333333333333,628.8866666666668
17050.0,95,6,3228.84,169,269.0,538.14
17051.0,193,1,247.14,40,184.0,247.14
17052.0,27,1,413.75,72,261.0,413.75
17053.0,130,1,498.48,13,122.0,498.48
17054.0,27,5,1356.33,65,160.8,271.26599999999996
17058.0,81,3,1179.89,51,197.33333333333334,393.2966666666667
17059.0,29,5,3095.04,297,371.0,619.008
17060.0,265,1,234.24,5,216.0,234.24
17061.0,73,11,5232.2300000000005,57,138.72727272727272,475.65727272727275
17062.0,313,4,538.37,52,107.5,134.5925
17063.0,20,7,1461.14,67,110.0,208.73428571428573
17064.0,58,3,859.35,53,106.0,286.45
17068.0,11,21,4552.14,118,103.04761904761905,216.76857142857145
17069.0,27,9,2709.7000000000003,113,167.33333333333334,301.0777777777778
17070.0,113,1,312.14,62,133.0,312.14
17071.0,27,9,2429.03,103,133.0,269.89222222222224
17073.0,17,4,1446.09,142,189.75,361.5225
17075.0,17,4,834.12,65,73.0,208.53
17076.0,35,3,841.0799999999999,18,98.33333333333333,280.35999999999996
17078.0,35,2,378.2,28,394.0,189.1
17079.0,77,1,118.80000000000001,2,24.0,118.80000000000001
17080.0,21,2,287.62,8,83.0,143.81
17081.0,24,2,290.16,55,39.0,145.08
17082.0,32,2,2003.8500000000001,76,524.5,1001.9250000000001
17083.0,108,3,1405.78,28,257.3333333333333,468.5933333333333
17084.0,34,2,2949.75,146,908.0,1474.875
17085.0,122,5,1566.65,115,157.2,313.33000000000004
17086.0,6,6,2050.08,76,309.8333333333333,341.68
17088.0,27,4,1991.01,98,217.0,497.7525
17090.0,3,7,2043.95,45,131.57142857142858,291.99285714285713
17091.0,2,9,3827.76,120,194.0,425.3066666666667
17092.0,49,4,1777.78,99,282.75,444.445
17094.0,321,1,302.0,14,152.0,302.0
17095.0,22,3,1324.16,69,206.0,441.3866666666667
17096.0,14,4,1022.13,46,84.75,255.5325
17097.0,1,8,954.42,153,57.375,119.3025
17100.0,17,2,971.74,65,400.0,485.87
17101.0,9,4,1621.73,29,203.75,405.4325
17102.0,261,1,25.5,1,2.0,25.5
17105.0,158,2,665.78,80,346.5,332.89
17107.0,32,6,10815.43,272,806.1666666666666,1802.5716666666667
17109.0,28,6,885.04,107,98.16666666666667,147.50666666666666
17110.0,164,1,163.29999999999998,12,50.0,163.29999999999998
17111.0,46,1,248.61,29,302.0,248.61
17114.0,5,8,808.62,86,27.375,101.0775
17115.0,7,3,837.5,33,124.0,279.1666666666667
17117.0,287,1,116.2,9,68.0,116.2
17118.0,317,1,157.02,10,154.0,157.02
17119.0,2,2,606.91,35,167.0,303.455
17120.0,232,1,307.46,18,120.0,307.46
17122.0,118,1,138.32,7,80.0,138.32
17123.0,161,1,345.3,9,246.0,345.3
17124.0,184,1,298.89,31,130.0,298.89
17125.0,49,1,259.35,34,291.0,259.35
17126.0,151,5,1004.75,187,158.4,200.95
17128.0,334,1,157.09,14,76.0,157.09
17131.0,4,5,2463.17,78,196.6,492.634
17133.0,15,7,4892.240000000001,13,390.0,698.8914285714287
17134.0,106,2,425.0,21,51.0,212.5
17135.0,15,7,1139.73,35,174.85714285714286,162.81857142857143
17138.0,275,1,380.5,24,126.0,380.5
17139.0,15,12,10668.47,313,431.8333333333333,889.0391666666666
17140.0,246,1,465.32,16,302.0,465.32
17142.0,238,1,579.0,15,81.0,579.0
17144.0,0,2,984.57,42,241.5,492.285
17146.0,105,3,749.78,33,70.66666666666667,249.92666666666665
17147.0,22,4,1714.59,68,220.5,428.6475
17148.0,51,1,124.88,9,82.0,124.88
17152.0,194,3,1689.5,9,172.33333333333334,563.1666666666666
17153.0,23,1,213.78,14,104.0,213.78
17154.0,74,1,329.34,23,490.0,329.34
17155.0,17,2,251.7,19,121.0,125.85
17157.0,7,2,319.0,11,86.0,159.5
17158.0,31,3,1266.97,53,259.3333333333333,422.3233333333333
17159.0,21,3,1538.88,97,370.3333333333333,512.96
17160.0,30,6,3518.03,113,476.0,586.3383333333334
17162.0,28,10,1715.46,82,100.1,171.546
17163.0,21,2,293.1,3,33.0,146.55
17164.0,32,7,2467.35,92,214.42857142857142,352.4785714285714
17165.0,283,1,158.68,10,100.0,158.68
17166.0,38,2,206.34,11,39.0,103.17
17169.0,57,2,835.78,51,263.0,417.89
17171.0,288,1,224.91,16,185.0,224.91
17172.0,78,1,317.76,15,480.0,317.76
17173.0,4,8,3766.6,36,140.25,470.825
17174.0,217,1,59.9,4,41.0,59.9
17175.0,43,4,1443.69,42,216.5,360.9225
17176.0,201,1,306.13,15,170.0,306.13
17179.0,177,3,711.79,61,96.66666666666667,237.26333333333332
17180.0,55,4,796.03,91,170.75,199.0075
17181.0,56,2,239.92000000000002,23,120.5,119.96000000000001
17183.0,7,6,3347.31,42,216.0,557.885
17186.0,46,2,144.0,1,100.0,72.0
17187.0,226,1,203.95,10,144.0,203.95
17188.0,10,7,2474.23,71,189.71428571428572,353.4614285714286
17189.0,105,2,384.4,52,113.5,192.2
17190.0,58,2,444.74,19,80.5,222.37
17191.0,27,7,2095.13,164,166.71428571428572,299.30428571428575
17193.0,35,7,1699.3,18,179.14285714285714,242.75714285714284
17194.0,273,2,262.62,26,59.5,131.31
17197.0,29,1,1013.01,29,191.0,1013.01
17198.0,23,3,692.22,89,119.0,230.74
17201.0,53,1,342.63,38,268.0,342.63
17203.0,35,6,3563.85,116,475.0,593.975
17204.0,174,4,1564.56,44,161.5,391.14
17205.0,53,1,384.08,13,884.0,384.08
17206.0,52,1,204.24,7,76.0,204.24
17211.0,26,8,2317.2200000000003,153,165.375,289.65250000000003
17212.0,252,1,226.85,4,147.0,226.85
17213.0,39,7,2781.23,86,168.0,397.31857142857143
17214.0,59,6,1069.1200000000001,79,46.0,178.1866666666667
17217.0,233,1,113.5,9,24.0,113.5
17218.0,3,10,1960.72,146,95.8,196.072
17219.0,31,1,114.23,24,89.0,114.23
17220.0,23,14,3198.25,307,136.07142857142858,228.44642857142858
17221.0,6,2,335.13,59,144.0,167.565
17222.0,64,1,354.15,27,128.0,354.15
17223.0,309,2,426.79,43,56.0,213.395
17226.0,308,1,393.49,21,406.0,393.49
17227.0,18,6,939.32,28,123.5,156.55333333333334
17228.0,15,8,1906.09,145,191.5,238.26125
17229.0,95,2,318.76,39,92.5,159.38
17230.0,263,8,3638.41,51,206.375,454.80125
17231.0,11,10,3174.32,295,174.2,317.432
17232.0,2,2,421.52,30,101.5,210.76
17233.0,34,1,190.88,25,131.0,190.88
17234.0,182,1,149.89,14,55.0,149.89
17235.0,24,2,550.0600000000001,24,112.0,275.03000000000003
17236.0,12,6,916.13,88,79.0,152.68833333333333
17237.0,10,2,314.69,18,52.5,157.345
17238.0,2,17,3744.65,304,107.17647058823529,220.2735294117647
17239.0,312,1,382.5,15,150.0,382.5
17242.0,107,2,1135.04,30,305.5,567.52
17243.0,0,26,8676.85,183,129.6153846153846,333.725
17244.0,52,1,954.9,31,616.0,954.9
17245.0,204,1,171.45000000000002,9,75.0,171.45000000000002
17247.0,14,1,282.19,53,106.0,282.19
17248.0,119,1,318.65,68,213.0,318.65
17250.0,3,2,384.52,55,84.0,192.26
17251.0,362,1,283.28000000000003,37,110.0,283.28000000000003
17252.0,116,2,353.86,86,96.5,176.93
17253.0,17,1,178.26,18,43.0,178.26
17254.0,4,2,272.44,100,126.0,136.22
17255.0,40,2,298.41,69,116.0,149.205
17256.0,106,2,240.0,12,70.5,120.0
17259.0,147,2,603.37,104,205.0,301.685
17262.0,51,5,1253.3600000000001,9,73.4,250.67200000000003
17263.0,207,1,63.440000000000005,23,36.0,63.440000000000005
17265.0,138,2,562.9,106,197.0,281.45
17266.0,1,3,310.64,60,53.666666666666664,103.54666666666667
17267.0,126,2,317.62,37,79.5,158.81
17268.0,107,4,763.64,3,211.0,190.91
17272.0,41,4,2148.63,71,444.5,537.1575
17274.0,34,1,111.98,24,79.0,111.98
17277.0,227,2,1065.3500000000001,67,215.0,532.6750000000001
17278.0,240,1,246.04000000000002,15,179.0,246.04000000000002
17279.0,57,1,187.82999999999998,8,48.0,187.82999999999998
17282.0,129,3,1703.41,79,625.6666666666666,567.8033333333334
17284.0,59,6,1652.58,230,227.33333333333334,275.43
17286.0,21,1,153.92,44,118.0,153.92
17287.0,25,7,1064.11,88,79.85714285714286,152.01571428571427
17288.0,8,7,1419.73,118,171.85714285714286,202.81857142857143
17289.0,31,3,944.41,86,173.33333333333334,314.80333333333334
17290.0,3,2,525.24,92,202.0,262.62
17291.0,307,1,550.8000000000001,1,72.0,550.8000000000001
17293.0,7,9,1875.11,93,126.66666666666667,208.34555555555553
17295.0,28,3,556.95,53,98.0,185.65
17297.0,16,1,131.78,49,67.0,131.78
17298.0,100,2,498.42,30,193.5,249.21
17299.0,11,4,669.11,50,169.5,167.2775
17301.0,20,1,197.63,59,149.0,197.63
17302.0,14,5,1135.63,68,115.0,227.12600000000003
17303.0,360,1,250.04,53,144.0,250.04
17306.0,10,19,8631.31,14,604.7894736842105,454.2794736842105
17309.0,94,1,82.75,11,41.0,82.75
17311.0,77,2,1384.85,55,502.5,692.425
17312.0,138,3,644.3,11,124.0,214.76666666666665
17313.0,30,1,2328.84,24,1402.0,2328.84
17314.0,24,8,2527.92,120,237.0,315.99
17315.0,1,38,6292.26,257,102.3157894736842,165.58578947368423
17317.0,45,3,2600.34,8,382.0,866.7800000000001
17320.0,99,3,1200.6200000000001,59,211.33333333333334,400.2066666666667
17321.0,7,2,700.86,94,186.5,350.43
17323.0,14,7,921.0699999999999,127,110.85714285714286,131.58142857142857
17324.0,17,4,990.23,43,211.0,247.5575
17325.0,279,1,96.8,6,60.0,96.8
17329.0,13,2,523.11,30,71.0,261.555
17330.0,22,2,363.9,5,60.0,181.95
17331.0,123,1,175.2,1,16.0,175.2
17333.0,85,1,494.25,28,375.0,494.25
17334.0,301,2,307.02000000000004,11,157.5,153.51000000000002
17337.0,150,4,2027.8700000000001,419,317.25,506.96750000000003
17338.0,16,8,6643.93,389,391.0,830.49125
17339.0,93,2,243.36,9,76.0,121.68
17340.0,29,11,12353.29,235,542.4545454545455,1123.0263636363636
17341.0,156,3,781.36,147,163.0,260.4533333333333
17343.0,354,1,193.64,17,56.0,193.64
17344.0,45,1,160.57,31,66.0,160.57
17345.0,14,4,537.74,70,86.5,134.435
17346.0,3,15,2676.56,302,110.46666666666667,178.43733333333333
17347.0,85,1,228.96,1,216.0,228.96
17348.0,14,5,1159.52,180,280.2,231.904
17349.0,178,1,110.75,8,112.0,110.75
17350.0,7,4,1286.07,66,198.75,321.5175
17351.0,35,3,587.15,22,37.666666666666664,195.71666666666667
17353.0,128,2,1740.0,5,600.0,870.0
17354.0,50,1,1393.06,15,1006.0,1393.06
17356.0,311,1,178.22,19,166.0,178.22
17357.0,23,2,388.14,41,76.5,194.07
17358.0,302,2,365.85,55,101.0,182.925
17359.0,10,1,127.86,13,161.0,127.86
17360.0,16,3,585.79,113,111.66666666666667,195.26333333333332
17361.0,48,3,488.2,26,52.333333333333336,162.73333333333332
17362.0,238,2,312.23,30,95.5,156.115
17364.0,0,11,4481.18,288,245.54545454545453,407.38000000000005
17365.0,12,8,4801.56,278,597.125,600.195
17367.0,237,1,168.4,33,150.0,168.4
17368.0,22,8,1912.67,93,173.875,239.08375
17370.0,72,4,446.18,31,135.0,111.545
17371.0,16,3,423.89,83,50.666666666666664,141.29666666666665
17372.0,40,8,1342.68,215,93.625,167.835
17373.0,39,4,646.92,47,102.0,161.73
17374.0,218,2,495.77,24,42.5,247.885
17375.0,198,3,400.1,63,122.33333333333333,133.36666666666667
17376.0,70,2,203.2,23,43.0,101.6
17377.0,23,20,4100.92,191,103.8,205.046
17379.0,10,1,404.66,71,663.0,404.66
17381.0,8,29,20275.61,40,884.448275862069,699.1589655172414
17382.0,64,1,65.4,2,25.0,65.4
17383.0,3,1,199.29,49,150.0,199.29
17384.0,18,2,336.4,12,44.0,168.2
17385.0,14,1,261.11,42,201.0,261.11
17386.0,7,6,2686.42,23,317.0,447.7366666666667
17387.0,19,2,784.11,71,271.0,392.055
17388.0,77,4,1259.56,13,267.0,314.89
17389.0,0,34,31833.68,45,223.88235294117646,936.2847058823529
17391.0,163,2,508.8,2,240.0,254.4
17392.0,306,2,457.91,53,160.0,228.955
17394.0,218,1,203.86999999999998,4,241.0,203.86999999999998
17396.0,38,8,7330.8,24,250.625,916.35
17397.0,21,2,696.41,88,127.0,348.205
17398.0,114,3,653.38,30,103.33333333333333,217.79333333333332
17400.0,125,5,2129.96,175,219.4,425.992
17402.0,4,13,2633.85,33,53.92307692307692,202.60384615384615
17403.0,35,1,281.62,32,117.0,281.62
17404.0,3,15,31906.82,111,2183.2,2127.1213333333335
17405.0,0,3,1031.41,77,242.0,343.80333333333334
17406.0,332,3,2200.42,99,262.3333333333333,733.4733333333334
17408.0,162,1,32.65,2,3.0,32.65
17409.0,184,2,771.85,13,52.5,385.925
17410.0,15,5,1214.72,58,123.2,242.94400000000002
17411.0,11,3,778.94,39,102.0,259.6466666666667
17412.0,2,7,1258.06,50,105.42857142857143,179.72285714285712
17414.0,43,2,778.0,5,1050.0,389.0
17415.0,79,1,507.84,14,114.0,507.84
17416.0,29,7,6893.42,187,614.5714285714286,984.7742857142857
17418.0,41,2,463.46000000000004,29,144.5,231.73000000000002
17419.0,10,12,4226.57,155,156.33333333333334,352.21416666666664
17420.0,49,3,598.83,28,88.33333333333333,199.61
17422.0,15,6,1979.37,93,375.5,329.895
17423.0,45,2,698.41,26,229.5,349.205
17425.0,18,2,759.1700000000001,42,203.5,379.58500000000004
17426.0,7,6,5037.26,181,515.6666666666666,839.5433333333334
17427.0,71,1,100.8,2,34.0,100.8
17428.0,0,28,17256.85,258,338.35714285714283,616.3160714285714
17429.0,127,3,524.9200000000001,36,208.0,174.97333333333336
17430.0,32,2,265.76,14,95.0,132.88
17431.0,312,1,403.3,41,292.0,403.3
17432.0,17,2,365.76,45,103.5,182.88
17433.0,87,1,303.16,53,185.0,303.16
17434.0,1,7,2373.82,100,241.85714285714286,339.1171428571429
17436.0,1,2,216.3,7,45.0,108.15
17438.0,253,1,388.45000000000005,17,103.0,388.45000000000005
17440.0,156,3,186.42000000000002,3,82.0,62.14000000000001
17442.0,36,6,2248.56,98,249.33333333333334,374.76
17443.0,219,1,534.24,1,504.0,534.24
17444.0,147,3,2940.04,131,706.3333333333334,980.0133333333333
17446.0,176,2,120.89999999999999,6,99.0,60.449999999999996
17447.0,39,2,541.53,33,221.5,270.765
17449.0,1,7,2520.86,178,160.28571428571428,360.1228571428572
17450.0,7,46,194550.79,125,1521.5869565217392,4229.365
17451.0,0,7,1721.4,84,171.85714285714286,245.91428571428574
17453.0,17,2,486.72,19,109.5,243.36
17454.0,191,4,517.53,57,60.75,129.3825
17455.0,203,1,131.7,8,66.0,131.7
17456.0,364,1,249.86,17,222.0,249.86
17457.0,126,5,1737.7,14,165.2,347.54
17458.0,14,1,316.5,52,170.0,316.5
17459.0,42,2,657.3,88,268.5,328.65
17460.0,93,6,622.4300000000001,18,39.333333333333336,103.73833333333334
17461.0,22,3,757.46,104,266.3333333333333,252.48666666666668
17462.0,59,2,675.69,25,113.5,337.845
17463.0,15,5,1896.41,165,219.0,379.28200000000004
17464.0,157,1,289.96000000000004,9,220.0,289.96000000000004
17466.0,9,2,763.28,41,153.0,381.64
17468.0,9,2,137.0,5,58.0,68.5
17469.0,15,5,1870.97,63,157.4,374.194
17470.0,44,5,1125.07,67,335.0,225.01399999999998
17472.0,190,3,710.29,142,154.0,236.76333333333332
17475.0,78,1,194.37,14,178.0,194.37
17480.0,77,1,511.82,29,338.0,511.82
17481.0,3,4,1255.59,69,265.25,313.8975
17483.0,64,3,414.04,18,63.666666666666664,138.01333333333335
17486.0,260,1,396.87,24,191.0,396.87
17489.0,58,2,376.64,28,214.0,188.32
17490.0,0,7,2092.32,63,162.0,298.90285714285716
17491.0,0,10,3558.87,76,201.3,355.887
17492.0,247,1,374.57,12,155.0,374.57
17495.0,7,2,497.56,21,114.5,248.78
17496.0,358,1,271.05,10,79.0,271.05
17498.0,75,1,272.21999999999997,17,394.0,272.21999999999997
17499.0,289,1,622.88,40,711.0,622.88
17500.0,16,3,1138.0,3,5.666666666666667,379.3333333333333
17501.0,220,2,288.6,18,80.0,144.3
17502.0,8,4,689.1,25,94.0,172.275
17503.0,2,2,558.96,36,243.0,279.48
17504.0,205,9,2997.03,112,184.88888888888889,333.00333333333333
17505.0,161,2,1145.8400000000001,48,278.0,572.9200000000001
17506.0,75,1,302.2,14,139.0,302.2
17507.0,261,2,605.58,79,179.5,302.79
17508.0,280,1,387.31,22,289.0,387.31
17509.0,57,8,6115.14,75,441.75,764.3925
17510.0,24,1,308.48,20,214.0,308.48
17511.0,2,31,91062.38,465,2082.2258064516127,2937.496129032258
17512.0,28,10,2924.9900000000002,61,275.3,292.499
17513.0,71,1,513.2,6,254.0,513.2
17514.0,127,1,208.65,40,135.0,208.65
17515.0,30,4,639.02,49,60.75,159.755
17516.0,14,5,768.08,113,83.2,153.616
17517.0,308,1,153.94,11,102.0,153.94
17519.0,16,6,1844.02,60,206.0,307.33666666666664
17520.0,53,1,546.81,30,365.0,546.81
17521.0,29,3,723.21,38,173.0,241.07000000000002
17522.0,1,5,1070.71,59,206.8,214.142
17523.0,10,4,652.74,25,218.0,163.185
17524.0,360,1,145.0,6,90.0,145.0
17525.0,359,1,422.7,9,82.0,422.7
17526.0,4,4,1195.8999999999999,17,77.5,298.97499999999997
17527.0,53,4,939.37,45,122.0,234.8425
17528.0,0,8,3628.5,183,267.25,453.5625
17530.0,0,10,2385.0,308,152.6,238.5
17531.0,189,1,296.7,14,136.0,296.7
17534.0,53,1,223.36,9,103.0,223.36
17535.0,279,1,164.4,13,136.0,164.4
17536.0,176,1,76.5,3,6.0,76.5
17537.0,29,2,897.62,74,350.0,448.81
17538.0,25,1,98.42,9,134.0,98.42
17540.0,24,2,578.9,20,97.0,289.45
17542.0,269,1,170.75,24,134.0,170.75
17545.0,42,3,645.96,122,113.66666666666667,215.32000000000002
17548.0,233,1,103.3,5,58.0,103.3
17549.0,23,2,148.86,5,105.0,74.43
17550.0,196,3,267.16,42,28.666666666666668,89.05333333333334
17551.0,358,1,306.84,39,150.0,306.84
17552.0,59,4,930.41,43,179.75,232.6025
17553.0,129,1,1487.6,2,1048.0,1487.6
17554.0,0,5,1952.45,58,352.6,390.49
17555.0,19,2,483.26,101,174.5,241.63
17556.0,205,1,157.9,6,101.0,157.9
17557.0,13,3,541.46,27,102.0,180.48666666666668
17560.0,94,4,854.95,22,158.75,213.7375
17561.0,18,1,167.62,44,146.0,167.62
17562.0,13,7,1122.38,49,116.71428571428571,160.34
17564.0,23,3,454.01,38,48.666666666666664,151.33666666666667
17566.0,7,2,901.21,113,259.0,450.605
17567.0,6,8,4331.48,110,329.0,541.435
17569.0,331,1,344.14,29,159.0,344.14
17571.0,49,4,1498.51,247,226.25,374.6275
17572.0,70,4,226.75000000000003,7,23.75,56.68750000000001
17573.0,28,3,380.6,24,102.66666666666667,126.86666666666667
17574.0,242,1,185.65,8,77.0,185.65
17576.0,7,19,3622.68,244,104.94736842105263,190.66736842105263
17578.0,217,1,143.45999999999998,5,138.0,143.45999999999998
17579.0,4,3,448.90000000000003,46,86.0,149.63333333333335
17580.0,252,3,215.72,43,29.333333333333332,71.90666666666667
17581.0,0,25,11045.04,236,237.08,441.8016
17582.0,235,1,175.27,28,123.0,175.27
